care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.028147960850359498,0.042231845776507244,0.05285043475357435,0.04122475102580469,0.028482831549016645,0.07669212882279382,0.07125973651773052,0.05188891170447084,0.07276708351869635,0.054019494223790064,1.5416666666666667,0.00030557836391010445
0.01725836244763615,0.030296577849378625,0.03811928209661616,0.029595279335870816,0.019333096663430412,0.09449628332876076,0.07498487427230886,0.05166464665683939,0.057193243874745815,0.06769240162776924,1.532934131736527,0.0006547107513630175
0.03278882276434625,0.039359207633188495,0.039685557436258435,0.03255923641290291,0.024041588296123868,0.05099440049322077,0.054371150560402724,0.04571704895889518,0.05321936064447155,0.04471889849506627,1.3738317757009346,9.879874891904393e-05
0.027759459033708953,0.04279830034744956,0.04236335597661609,0.04434364910642026,0.030262935281606118,0.07000757524823896,0.05131365503939035,0.04736639309973785,0.05582551980522919,0.04724585735818838,2.5445544554455446,0.000145677761003133
0.028789030422261507,0.022206814198889327,0.03560133049364025,0.029747207832284003,0.019793784223044324,0.09327102969146561,0.08664383008388976,0.06087252981505788,0.06564432530802028,0.06846370539130754,1.3568773234200744,0.0007399025197068462
0.025457282954649794,0.025571689588091764,0.04014887308523302,0.030412455686689946,0.02149701468567537,0.0693545226507394,0.06410105696878965,0.05781455228385101,0.08235656262791097,0.05429718628011573,1.6119402985074627,0.0004564562823508102
0.0461215126529171,0.05068176323188007,0.05813389978235995,0.033981312800934325,0.031172180782444794,0.07384389549599148,0.04525339852226673,0.024812763688337902,0.036771973038411745,0.05418837589844378,1.55,0.00021198711994198924
0.021143372721991908,0.02762667720048809,0.029620657216721615,0.026701110090874915,0.012920083137644329,0.08980557350308824,0.05972129282902766,0.05243275475480453,0.05802910282419083,0.05559971804243341,0.7724137931034483,0.0005562426689948334
0.012167286956455997,0.015814078506138786,0.022056263047746553,0.015458929360813379,0.008892078326015766,0.10606339735711141,0.06835733479302158,0.07097094150749107,0.08966858202376914,0.06847843475543046,1.4137931034482758,0.0013388884373557828
0.03065507403028643,0.029123024656603515,0.03617883009312611,0.033374194465899065,0.027849019732586598,0.05660557408335462,0.060392974178726605,0.04747214225187274,0.052109923653078434,0.046615145218113836,2.0970873786407767,0.00014534769418259055
0.014727273366584746,0.019715940934612052,0.022616140408810225,0.0251534966022402,0.0170470161100892,0.10528152389713319,0.07083568407032084,0.06986898499693184,0.07275889876735181,0.06183179508510051,1.791044776119403,0.001012962833559802
0.03931574413986759,0.05872817830221127,0.04085953717285691,0.04242891857336499,0.027798802042201073,0.057751267801744166,0.05760480768349437,0.04973990886269743,0.05263227053016716,0.046885261376989625,2.2388059701492535,9.886402151019569e-05
0.02636447291300808,0.037927922205818754,0.049285361291835264,0.037171050378237445,0.040074426917894326,0.07592767796398084,0.05604623471924862,0.03915000428263941,0.054375607992418556,0.048860099292817476,1.3183673469387756,0.00018819207641292197
0.027825585054650895,0.04146961675836836,0.04514148922636652,0.039907131805629464,0.030253162909176713,0.07041064669454103,0.07422896333366552,0.04680518637956726,0.0565217431279727,0.0562138605590839,2.914285714285714,0.00024025281036169
0.015315121385449463,0.014837706334248137,0.019538320848632305,0.02329986106681178,0.014783624128913686,0.10548199953400983,0.08899531728294731,0.070847278846837,0.0757837363708508,0.0679156137561467,1.4662162162162162,0.0012598526212700453
0.02610138008339436,0.03918392349152624,0.039607262280522505,0.037687187037907396,0.025530546546582693,0.05931224049986346,0.052664962806666465,0.04700311548744724,0.056217630537960285,0.04924872440875702,0.6483516483516484,0.00013707426468270305
0.029223018267073984,0.03474026679879447,0.033348724877617,0.028437933098337555,0.024158220705231142,0.08618520461761803,0.06432373903462828,0.05549638866558076,0.06817354178522352,0.054752449265700436,1.270935960591133,0.0004363736847443517
0.045640714368751806,0.0445866166892013,0.03802350547495853,0.041643605363598624,0.02904121284743189,0.061908399967743444,0.06637993627204933,0.04972303233217001,0.06180015747641066,0.04293591381120359,1.7946428571428572,0.00014073641582181836
0.03844168534092917,0.04178156048391934,0.05330399961853874,0.0369182568923353,0.04139995192404439,0.06482159048558568,0.04878520935327628,0.03817629046358022,0.047662266226956636,0.0407629828189391,1.217081850533808,7.544506798437438e-05
0.027562213427551472,0.03137698512042058,0.04482848616842434,0.038704594027593096,0.033413210190443854,0.06767361411603216,0.061986332067020526,0.042707458183469105,0.051207072064944764,0.05499745346952977,1.0,0.00017866134997554807
